frame,player1_position_x,player1_position_y,player2_position_x,player2_position_y
1287,519.6396636962891,200.51256942749023,1578.2361450195312,774.8687133789062
1288,516.7161254882812,197.28863525390625,1576.7713623046875,775.3356628417969
1289,514.2929840087891,196.4691390991211,1575.6781616210938,774.0329284667969
1290,1057.1993408203125,127.9186019897461,1574.8753051757812,773.9222412109375
1291,1064.52978515625,127.894775390625,1574.9760131835938,774.1567993164062
1292,1062.8604125976562,129.83468627929688,1574.0507202148438,773.9561462402344
1315,500.2872619628906,572.6108551025391,1349.8275146484375,541.2741394042969
1316,496.79022216796875,572.8721008300781,1352.720947265625,541.7740020751953
1317,500.2885284423828,570.6132049560547,1362.4661865234375,534.5986022949219
1318,499.8813171386719,570.5635070800781,1362.4892578125,534.3487701416016
1319,536.4640502929688,568.9977722167969,1365.3956909179688,533.8155212402344
1320,536.5264282226562,569.32080078125,1364.5349731445312,533.8197631835938
1321,537.1201934814453,570.0309448242188,1363.347900390625,534.3153991699219
1322,537.2385406494141,570.0437927246094,1359.3132934570312,533.5318908691406
1323,538.1873779296875,570.2032012939453,1362.908203125,533.5725402832031
1324,538.1838684082031,569.9972991943359,1364.9290771484375,532.0417633056641
1325,538.4780578613281,569.4512329101562,1365.1862182617188,531.3733367919922
1326,538.5411071777344,569.4122314453125,1370.0353393554688,530.0979309082031
1327,538.7143707275391,568.6915283203125,1370.8065795898438,530.0382385253906
1328,538.1641082763672,568.2578277587891,1373.5173950195312,530.2955017089844
1329,538.6185607910156,567.2414245605469,1379.04345703125,529.6818542480469
1330,539.0981903076172,566.4884796142578,1380.9851684570312,529.7470092773438
1331,540.40380859375,565.5119934082031,1384.427734375,528.7993316650391
1332,540.0037384033203,565.4097595214844,1388.3739013671875,527.9251861572266
1333,540.9629516601562,564.6484222412109,1392.139892578125,526.4429473876953
1334,541.0854339599609,564.3912048339844,1393.307861328125,527.2019195556641
1335,541.3051300048828,563.9559631347656,1397.2031860351562,525.0912170410156
1336,540.7704010009766,564.0706787109375,1398.7190551757812,525.3485870361328
1337,540.4150085449219,563.4750823974609,1400.2454223632812,524.563232421875
1338,540.7873992919922,562.9679565429688,1402.0198974609375,524.8132934570312
1339,541.0288543701172,562.4447479248047,1403.8914184570312,525.3970489501953
1340,541.3916320800781,561.8841705322266,1404.473876953125,525.1930847167969
1341,540.5124053955078,560.9581146240234,1402.0335693359375,526.5338745117188
1342,539.4364013671875,561.0367126464844,1403.7233276367188,525.3123321533203
1343,538.3097686767578,560.6942596435547,1403.2551879882812,524.3189239501953
1344,537.9819030761719,561.6293334960938,1403.9454345703125,527.8293609619141
1345,537.6251983642578,562.1883392333984,1400.571044921875,527.9922790527344
1346,538.4412994384766,561.7546691894531,1401.4560546875,532.2852020263672
1347,536.5372924804688,562.1674194335938,1398.3680419921875,530.3250274658203
1348,532.2813873291016,562.2840728759766,1395.4326171875,522.4328460693359
1349,532.0147705078125,562.5418243408203,1395.2321166992188,519.8659362792969
1350,532.5152130126953,563.8519134521484,1398.3880615234375,513.4210205078125
1351,535.9074096679688,563.8234252929688,1403.1566162109375,508.1877136230469
1352,535.7165069580078,563.6149139404297,1405.881591796875,505.07701110839844
1353,532.0285797119141,563.5706176757812,1409.343505859375,502.7403869628906
1354,531.4051971435547,563.1584777832031,1413.5703735351562,499.1293487548828
1355,531.1398010253906,562.4140167236328,1426.4083862304688,498.68882751464844
1356,531.6856231689453,561.1751708984375,1431.3767700195312,497.1768341064453
1357,530.6650390625,560.0670776367188,1435.7197875976562,497.0834197998047
1358,530.4371185302734,559.2225036621094,1435.4891967773438,504.59828186035156
1359,529.5677490234375,558.7216644287109,1432.9363403320312,514.5966339111328
1360,529.0792694091797,558.2467803955078,1432.5877075195312,532.915283203125
1361,527.0089416503906,558.3667449951172,1433.5062255859375,537.4884185791016
1362,523.8400268554688,559.7138061523438,1434.2576293945312,539.4535980224609
1363,523.6392059326172,561.0399169921875,1437.8444213867188,539.8269653320312
1364,523.8209838867188,562.3185424804688,1440.6229248046875,541.7578125
1365,523.1363830566406,567.5953674316406,1442.892578125,541.9798126220703
1366,523.0629272460938,571.2202453613281,1444.2957153320312,542.6167449951172
1367,524.2242736816406,578.1363830566406,1441.8855590820312,540.878173828125
1368,525.3260955810547,582.3218994140625,1441.2263793945312,539.9147644042969
1369,525.7330627441406,591.6666412353516,1443.43603515625,540.9779968261719
1370,528.4323425292969,595.4569244384766,1445.2072143554688,545.7847442626953
1371,533.8758544921875,601.2536315917969,1459.836181640625,548.4707336425781
1372,537.673095703125,610.1702270507812,1460.2476806640625,552.6073455810547
1373,536.4996032714844,619.7340087890625,1478.5198974609375,555.2774353027344
1374,537.261474609375,625.0181579589844,1488.75634765625,558.5630493164062
1375,539.4060821533203,630.6824645996094,1481.1760864257812,564.7651824951172
1376,541.8041687011719,632.6027984619141,1495.6092529296875,569.2203216552734
1377,545.8041534423828,636.5817108154297,1477.5386962890625,572.8224182128906
1378,549.3588714599609,639.4403686523438,1478.0582275390625,577.0935363769531
1379,555.5940399169922,643.5146789550781,1478.7793579101562,579.1031341552734
1380,557.8060455322266,645.7410583496094,1475.561279296875,578.9986114501953
1381,565.3242950439453,648.3578796386719,1472.1376953125,578.2554473876953
1382,566.2456817626953,650.2996520996094,1468.4625244140625,576.5083923339844
1383,569.6114501953125,651.0784454345703,1467.3366088867188,575.3518981933594
1384,572.3675842285156,651.6225433349609,1464.0613403320312,572.7926177978516
1385,572.6260986328125,652.1592254638672,1458.6558837890625,573.76611328125
1386,572.6281890869141,651.8778076171875,1456.7513427734375,573.418212890625
1387,572.3551483154297,651.3939514160156,1460.076416015625,572.0893249511719
1388,570.6246948242188,649.6221313476562,1452.8585815429688,572.9239959716797
1389,568.5551147460938,648.4052581787109,1448.2938842773438,573.5301666259766
1390,567.402587890625,646.4957733154297,1445.0712890625,574.1539764404297
1391,565.3339080810547,644.4547882080078,1443.4364624023438,575.1855010986328
1392,562.906494140625,642.0785369873047,1443.0084838867188,577.0005798339844
1393,560.07470703125,641.3373413085938,1443.6242065429688,578.4981842041016
1394,559.1996917724609,639.1931610107422,1442.051513671875,580.6147155761719
1395,555.4694366455078,636.5654144287109,1440.2473754882812,582.1155395507812
1396,554.7875366210938,634.2284545898438,1439.8602294921875,583.7786712646484
1397,552.6771240234375,631.9888763427734,1439.9340209960938,584.2544403076172
1398,550.1131896972656,631.3715515136719,1438.5448608398438,584.9403533935547
1399,548.8595886230469,630.3514709472656,1436.465087890625,585.0590972900391
1400,547.6451873779297,629.8224334716797,1435.0177001953125,584.0468444824219
1401,547.5118408203125,630.3390655517578,1431.5881958007812,583.2213897705078
1402,545.9590606689453,629.6923675537109,1426.5653686523438,581.7104644775391
1403,544.1312103271484,628.6799926757812,1424.4121704101562,581.6116333007812
1404,541.568115234375,628.5139617919922,1426.7172241210938,581.1175994873047
1405,537.6959991455078,627.8013610839844,1424.708984375,579.3494873046875
1406,537.4401245117188,627.4020080566406,1427.0751342773438,578.3347778320312
1407,535.1595001220703,625.3030700683594,1423.7893676757812,576.8473510742188
1408,533.8027801513672,623.2217559814453,1419.5276489257812,576.2074890136719
1409,530.9339904785156,621.4550018310547,1413.7421264648438,575.0899047851562
1410,529.0858154296875,620.87158203125,1408.698486328125,574.0443725585938
1411,527.6754302978516,617.174560546875,1408.806396484375,573.5423583984375
1412,527.8588104248047,614.2152099609375,1408.8211059570312,572.0829467773438
1413,527.6328277587891,609.9533233642578,1405.73388671875,570.6753845214844
1414,525.8646087646484,607.6501007080078,1398.1470947265625,568.4417572021484
1415,527.1149139404297,607.2346649169922,1386.9254760742188,566.9936218261719
1416,526.2004089355469,602.4795684814453,1377.6173706054688,565.9059295654297
1417,525.3679351806641,595.0752868652344,1367.168701171875,563.2724304199219
1418,525.6968383789062,594.2293395996094,1362.7973022460938,560.1434783935547
1419,525.1177825927734,592.2589263916016,1358.6766357421875,557.3197631835938
1420,524.0286254882812,589.5992889404297,1356.930419921875,549.1678009033203
1421,522.6013946533203,586.0985870361328,1357.7825927734375,543.5452423095703
1422,524.4405059814453,581.4002685546875,1359.743896484375,539.7907104492188
1423,521.8769073486328,578.6964874267578,1357.374267578125,533.6104583740234
1424,520.4750823974609,577.7091979980469,1364.7457885742188,526.9060668945312
1425,519.4074096679688,577.8307647705078,1363.2604370117188,523.9485168457031
1426,519.2364654541016,578.4201965332031,1365.1092529296875,520.0510101318359
1427,519.9233856201172,579.2833404541016,1382.4891357421875,514.7269897460938
1428,519.8464050292969,581.6269989013672,1385.9518432617188,513.7001342773438
1429,518.3579254150391,583.8810424804688,1398.1436767578125,512.7449493408203
1430,519.5459136962891,585.4163665771484,1404.2028198242188,512.6942291259766
1431,517.4868011474609,586.7206420898438,1412.150146484375,513.4675598144531
1432,519.2037811279297,589.3070068359375,1415.8456420898438,514.1475067138672
1433,519.5203857421875,590.6717834472656,1419.325927734375,518.6974182128906
1434,521.5583801269531,593.4256744384766,1420.95458984375,523.8221282958984
1435,525.3455963134766,593.7110900878906,1422.1854858398438,527.6545715332031
1436,527.3373413085938,594.406494140625,1423.3609008789062,530.8434295654297
1437,530.1709899902344,596.1392059326172,1423.4229736328125,535.7061614990234
1438,534.9799652099609,594.4781799316406,1424.3851318359375,544.0771636962891
1439,536.0457763671875,594.7760467529297,1424.4190673828125,552.2944183349609
1440,534.3117218017578,595.8077850341797,1424.810791015625,553.5755310058594
1441,537.1160888671875,596.4994201660156,1425.9713134765625,559.3567962646484
1442,541.7612762451172,597.4816436767578,1427.9501953125,562.4387817382812
1443,546.0550231933594,596.0747680664062,1427.2623291015625,565.6759948730469
1444,548.3102264404297,594.1978759765625,1429.170166015625,568.6177368164062
1445,549.9074096679688,592.0761108398438,1428.5115356445312,570.1275634765625
1446,550.8152923583984,591.3462982177734,1429.331298828125,571.3290710449219
1447,549.6869201660156,590.5970764160156,1429.9647216796875,570.4921569824219
1448,550.5317687988281,590.7608642578125,1431.5342407226562,569.6130981445312
1449,548.5751037597656,587.5562896728516,1437.9222412109375,567.1664428710938
1450,547.6669006347656,584.6792907714844,1446.5242309570312,563.7687835693359
1451,545.7518768310547,581.8475189208984,1457.0228881835938,561.2503051757812
1452,543.8832855224609,579.2780456542969,1466.4072265625,560.0755462646484
1453,549.7233428955078,577.2088470458984,1477.0971069335938,558.5530548095703
1454,552.945556640625,577.4644775390625,1483.9853515625,557.3158111572266
1455,548.4084625244141,574.1034698486328,1489.434326171875,554.8037414550781
1456,548.2324676513672,571.8516082763672,1494.70703125,554.630615234375
1457,545.3959808349609,568.3408660888672,1499.8084716796875,555.1167297363281
1458,541.3939666748047,565.1440887451172,1503.1196899414062,559.2834777832031
1459,539.8023376464844,548.6178588867188,1510.2890625,559.6644287109375
1460,534.7400054931641,545.9485931396484,1518.3717651367188,562.6426696777344
1461,530.2742919921875,546.7899169921875,1532.918701171875,564.2055358886719
1462,532.8777465820312,536.1685180664062,1541.1864624023438,566.2502288818359
1463,537.1805267333984,544.5853729248047,1552.2527465820312,567.24462890625
1464,534.9138641357422,541.6182861328125,1557.379150390625,569.2608795166016
1465,524.0812072753906,538.0459747314453,1560.2059326171875,571.8652954101562
1466,518.2705078125,535.1793365478516,1565.950927734375,574.2558746337891
1467,514.4176635742188,531.8728942871094,1572.5390014648438,575.391845703125
1468,509.6466064453125,535.9079437255859,1573.78125,573.0848541259766
1469,505.03050231933594,536.6481628417969,1577.066650390625,572.6072235107422
1470,501.4344940185547,538.5058135986328,1578.4573974609375,571.4658508300781
1471,501.21238708496094,549.9058685302734,1582.2586059570312,571.8800201416016
1472,501.14593505859375,551.8626556396484,1585.2783813476562,570.1893157958984
1473,502.7820587158203,559.6855163574219,1589.0960083007812,569.0880432128906
1474,504.7106628417969,561.5828552246094,1589.5806274414062,566.7107696533203
1475,509.7467498779297,565.4398040771484,1594.54833984375,563.96240234375
1476,507.8479919433594,567.5691833496094,1597.1885375976562,559.5493469238281
1477,508.5284729003906,570.5599212646484,1597.4609985351562,557.9116363525391
1478,509.4407501220703,571.8786163330078,1598.1272583007812,558.2379150390625
1479,513.3755035400391,572.302734375,1598.1129760742188,557.8504943847656
1480,515.4673309326172,572.4592437744141,1600.2144775390625,557.6666870117188
1481,517.3148803710938,574.4714660644531,1601.70166015625,558.8143157958984
1482,517.6450042724609,574.4514617919922,1603.1875610351562,559.7170257568359
1483,518.4035186767578,573.0235748291016,1602.403564453125,559.740234375
1484,518.1064453125,571.8022613525391,1603.2578735351562,560.8590545654297
1485,516.6649780273438,569.9913940429688,1604.3565063476562,560.5782012939453
1486,515.3754272460938,569.3168334960938,1604.78662109375,559.3096618652344
1487,514.1409606933594,568.7730560302734,1606.34765625,557.826416015625
1488,511.33070373535156,568.4964141845703,1608.1386108398438,558.6622924804688
1489,509.36383056640625,567.9515838623047,1602.8340454101562,558.372802734375
1490,507.7152099609375,567.7771759033203,1596.4705810546875,557.5141143798828
1491,505.9254455566406,568.6508331298828,1582.6471557617188,555.5546875
1492,504.09291076660156,568.0402679443359,1590.0975341796875,553.10595703125
1493,502.237060546875,569.0682983398438,1572.6084594726562,550.7980346679688
1494,500.64356994628906,569.1456298828125,1575.5836791992188,549.0719604492188
1495,500.0173645019531,569.3623809814453,1580.1022338867188,545.3308410644531
1496,499.39598083496094,570.6264038085938,1587.1693115234375,543.3544006347656
1497,498.54937744140625,572.1204528808594,1594.3314819335938,543.3672180175781
1498,496.77447509765625,572.4195404052734,1592.3865356445312,543.2772979736328
1499,495.5505065917969,573.5772705078125,1590.475830078125,540.5872955322266
1500,495.38323974609375,573.2774963378906,1592.0433959960938,539.8423767089844
1501,494.33229064941406,572.9357147216797,1594.5529174804688,538.6747741699219
1502,494.43402099609375,572.3428649902344,1598.120849609375,537.5041656494141
1503,492.0679168701172,572.5628814697266,1601.1118774414062,536.7630462646484
1504,493.26287841796875,573.4888763427734,1612.4639282226562,536.7235565185547
1505,490.6205139160156,574.6864929199219,1609.0928955078125,534.8669128417969
1506,492.900146484375,574.3106231689453,1608.4107055664062,534.1566772460938
1507,490.80909729003906,577.1867065429688,1611.9841918945312,534.3248291015625
1508,492.51690673828125,580.5733337402344,1613.5505981445312,533.3571929931641
1509,493.2864227294922,585.2794036865234,1617.697998046875,532.1757965087891
1510,493.55345153808594,588.3491821289062,1615.138916015625,534.64599609375
1511,495.10862731933594,592.6551666259766,1616.9659423828125,535.6882171630859
1512,495.0772705078125,598.4190521240234,1606.9089965820312,536.4445495605469
1513,496.5106201171875,602.9130249023438,1603.449462890625,540.1426239013672
1514,496.5509796142578,610.3230285644531,1637.451904296875,543.8377990722656
1515,492.06260681152344,616.3676910400391,1603.4376831054688,546.6977691650391
1516,493.54962158203125,618.2029724121094,1604.4227905273438,549.5923309326172
1517,493.19776916503906,619.9798126220703,1604.1522216796875,550.7274017333984
1518,492.3704071044922,622.4991302490234,1607.1900634765625,552.45361328125
1519,489.7843322753906,624.5083770751953,1606.5741577148438,555.0468902587891
1520,488.46697998046875,624.3250122070312,1605.2252197265625,555.2535552978516
1521,486.95057678222656,625.1447601318359,1601.9998168945312,554.8578033447266
1522,486.06951904296875,625.0305633544922,1598.2012329101562,553.5156555175781
1523,489.384521484375,625.4428100585938,1592.7654418945312,551.5370025634766
1524,490.9668273925781,625.8910522460938,1588.0167846679688,550.9572143554688
1525,501.1831817626953,625.9427490234375,1583.6648559570312,550.3609313964844
1526,506.82484436035156,625.4744110107422,1580.6253662109375,549.3000030517578
1527,515.3079986572266,625.9038238525391,1578.7378540039062,547.9647979736328
1528,520.7165222167969,625.0587615966797,1577.5227661132812,547.2965698242188
1529,529.3146362304688,623.221923828125,1576.2055053710938,546.2394866943359
1530,528.7695922851562,620.2391815185547,1572.9874267578125,546.1357727050781
1531,530.0883331298828,619.0608215332031,1572.1204833984375,548.6058044433594
1532,527.5025787353516,616.3247528076172,1569.088623046875,550.1800994873047
1533,523.9736480712891,613.9279174804688,1566.522216796875,551.5898284912109
1534,526.3014831542969,612.6869201660156,1559.0772705078125,555.3121948242188
1535,518.9775543212891,610.8279418945312,1552.506591796875,557.9554138183594
1536,518.5071716308594,608.5110931396484,1547.9395141601562,560.5467071533203
1537,505.39259338378906,608.2467956542969,1546.3065795898438,562.5165557861328
1538,503.7155303955078,605.4381256103516,1545.8565063476562,563.8775024414062
1539,501.0843200683594,603.1676177978516,1545.5532836914062,565.4989318847656
1540,500.6459655761719,602.2224273681641,1543.8496704101562,567.6127166748047
1541,502.8998565673828,601.686767578125,1544.48291015625,567.7160186767578
1542,503.8841552734375,601.484619140625,1544.3198852539062,567.3941345214844
1543,502.4587097167969,601.2417755126953,1539.3568725585938,566.0984344482422
1544,499.6109619140625,600.7725067138672,1534.7447509765625,564.4490203857422
1545,499.19483947753906,600.9782409667969,1527.5337524414062,563.9608001708984
1546,498.19602966308594,600.5506896972656,1522.13232421875,561.76513671875
1547,497.13885498046875,600.0369873046875,1519.2029418945312,560.7028198242188
1548,489.0912780761719,598.9591369628906,1518.52294921875,558.8565216064453
1549,488.7788391113281,597.3657989501953,1518.7913208007812,557.8234405517578
1550,491.80580139160156,596.4069976806641,1517.4247436523438,560.1785888671875
1551,493.2971954345703,594.0122985839844,1516.5042114257812,560.9900207519531
1552,492.9535217285156,590.9923400878906,1514.6054077148438,561.5470123291016
1553,491.42567443847656,586.8161773681641,1511.6593017578125,562.7539520263672
1554,492.30979919433594,584.43310546875,1510.4064331054688,563.5535888671875
1555,491.70428466796875,582.5933532714844,1508.435791015625,563.1019592285156
1556,491.28314208984375,581.8239898681641,1507.5689086914062,563.6190032958984
1557,490.65415954589844,580.5023345947266,1505.9057006835938,561.6808624267578
1558,489.7852020263672,577.8593444824219,1504.6178588867188,562.8309020996094
1559,489.1107635498047,576.5468444824219,1503.4120483398438,562.8144226074219
1560,489.11402893066406,575.8679656982422,1502.3988037109375,563.7672729492188
1561,489.2619323730469,574.8934326171875,1499.1641235351562,563.1404418945312
1562,491.76963806152344,573.648681640625,1498.5284423828125,562.9544525146484
1563,488.3247833251953,573.0457763671875,1495.5142211914062,562.2885894775391
1564,486.7408447265625,572.9888153076172,1487.9666137695312,557.8019714355469
1565,488.3842010498047,573.7016143798828,1478.5809936523438,557.6150970458984
1566,488.9497528076172,574.4429016113281,1463.3759155273438,558.3846130371094
1567,486.7565460205078,575.0824584960938,1450.445068359375,557.2059020996094
1568,489.5882110595703,575.1737365722656,1441.0311889648438,555.9549865722656
1569,489.924560546875,575.2711486816406,1444.1024169921875,551.8154296875
1570,490.1386413574219,575.1165618896484,1444.1304321289062,547.6693725585938
1571,492.0021057128906,574.7686004638672,1451.1771850585938,540.2066192626953
1572,495.0735778808594,574.8932189941406,1461.044189453125,536.5693664550781
1573,494.4108581542969,575.3130187988281,1471.2533569335938,533.4100189208984
1574,493.1442565917969,574.83544921875,1473.4641723632812,528.5615844726562
1575,493.6733093261719,575.6273803710938,1470.4422607421875,523.3530120849609
1576,495.4306182861328,575.4492034912109,1474.557861328125,521.4578247070312
1577,498.21458435058594,574.5821685791016,1478.2669677734375,518.6208038330078
1578,497.564208984375,574.7917785644531,1478.6448364257812,512.5458831787109
1579,496.02313232421875,575.9640655517578,1480.6304321289062,507.63800048828125
1580,496.6049041748047,575.1320648193359,1480.6992797851562,504.560791015625
1581,495.12066650390625,575.9629211425781,1482.8858642578125,503.1389465332031
1582,494.7276153564453,575.3173828125,1481.6278686523438,501.4523468017578
1583,495.09246826171875,575.6727905273438,1481.7197875976562,499.4516906738281
1584,494.95204162597656,578.208984375,1481.8064575195312,499.3849639892578
1585,494.2210693359375,581.5121917724609,1482.4701538085938,499.8530578613281
1586,494.7107696533203,584.9708862304688,1482.723388671875,501.33349609375
1587,494.2857666015625,588.6504211425781,1482.7427978515625,504.1074676513672
1588,494.78346252441406,593.1864624023438,1481.2531127929688,506.1532897949219
1589,494.26124572753906,595.3357543945312,1481.6648559570312,511.3614196777344
1590,493.8462829589844,599.8110198974609,1482.7506103515625,514.3559265136719
1591,493.9871368408203,606.3330078125,1485.2197875976562,521.8493041992188
1592,494.8372039794922,613.1054382324219,1484.515869140625,528.2405242919922
1593,495.0672912597656,621.3587036132812,1484.1241455078125,530.8642272949219
1594,496.7546844482422,628.5495300292969,1486.4988403320312,533.1744537353516
1595,497.89039611816406,633.7306365966797,1487.3857421875,538.4130249023438
1596,500.1802215576172,636.8246612548828,1487.475830078125,541.4096832275391
1597,499.5895690917969,640.8952331542969,1487.5571899414062,543.6421508789062
1598,498.4702911376953,644.4275207519531,1487.7890625,546.0368499755859
1599,497.48133850097656,647.4497222900391,1487.8868408203125,546.1986541748047
1600,494.23634338378906,647.3007049560547,1488.1260375976562,545.8059997558594
1601,490.8519744873047,647.2671203613281,1489.2639770507812,544.7994232177734
1602,490.9771728515625,646.9630737304688,1488.7315673828125,542.7474060058594
1603,498.5716552734375,646.7694702148438,1489.19140625,539.1219940185547
1604,500.9172668457031,646.3389434814453,1489.3777465820312,537.5930633544922
1605,512.8646087646484,646.5810241699219,1490.8858642578125,537.2430572509766
1606,513.4964752197266,643.2988891601562,1492.2119140625,536.7765197753906
1607,522.5872955322266,641.6775512695312,1495.1727294921875,536.3348541259766
1608,529.034912109375,640.3444976806641,1497.4736328125,535.6778869628906
1609,535.4111938476562,637.9088592529297,1499.348876953125,536.6254425048828
1610,536.3271636962891,636.0478820800781,1500.4871826171875,537.7291259765625
1611,539.085205078125,634.3368988037109,1501.508056640625,540.090087890625
1612,541.5945739746094,635.5602569580078,1504.2959594726562,542.1487274169922
1613,538.2333831787109,630.2506713867188,1507.2960815429688,544.6886291503906
1614,537.3535766601562,628.2200164794922,1511.5790405273438,547.0815124511719
1615,535.1341857910156,625.958984375,1513.7568969726562,549.8431396484375
1616,531.8708801269531,623.6863403320312,1513.6246337890625,551.9801177978516
1617,526.5963897705078,620.4799346923828,1513.570556640625,553.7331695556641
1618,526.5791473388672,617.3338623046875,1520.4945678710938,555.0615081787109
1619,518.7668151855469,615.1254119873047,1524.580078125,555.8329315185547
1620,518.6929626464844,614.3448028564453,1525.3189086914062,554.7292785644531
1621,515.7894439697266,612.8130340576172,1524.906494140625,552.3764038085938
1622,513.8497009277344,612.9620819091797,1525.1484985351562,552.2022247314453
1623,511.9465026855469,611.8490753173828,1524.400390625,550.4336242675781
1624,510.4765167236328,611.429931640625,1524.2393798828125,547.7089385986328
1625,509.0063781738281,611.4467010498047,1523.9972534179688,546.3218078613281
1626,509.1075897216797,610.6817779541016,1523.7588500976562,545.1972503662109
1627,506.96099853515625,610.5096435546875,1524.12890625,544.4212951660156
1628,503.099609375,610.2655181884766,1524.0338134765625,543.6795959472656
1629,501.5535125732422,609.9838256835938,1524.8643188476562,544.6132354736328
1630,500.6164855957031,604.3600006103516,1525.3430786132812,545.8919525146484
1631,499.1131286621094,602.4812164306641,1527.5690307617188,545.5425872802734
1632,498.0188446044922,598.6753234863281,1527.6939086914062,547.2954254150391
1633,495.9263153076172,593.5939483642578,1529.0899658203125,546.8904266357422
1634,495.6590576171875,590.3869171142578,1531.140869140625,548.7476654052734
1635,493.6880340576172,589.3818054199219,1532.8016967773438,551.8723754882812
1636,492.6387176513672,586.8023529052734,1534.7908325195312,553.6849365234375
1637,490.0608215332031,585.621826171875,1537.1266479492188,553.7582702636719
1638,489.4692840576172,583.7488250732422,1539.661865234375,553.5931549072266
1639,489.0602264404297,578.3908386230469,1540.7456665039062,551.4139556884766
1640,488.7831115722656,577.1807556152344,1538.97216796875,549.9121398925781
1641,487.93959045410156,576.5788879394531,1516.797119140625,549.0173492431641
1642,487.1616973876953,576.3240966796875,1517.3194580078125,547.6371307373047
1643,486.688720703125,577.2900238037109,1518.302734375,546.3936614990234
1644,486.4808654785156,578.1201324462891,1515.751953125,543.7880859375
1645,486.2500305175781,579.1597595214844,1515.8306274414062,541.76806640625
1646,485.7860107421875,579.3502807617188,1514.9697265625,541.9669952392578
1647,485.18836975097656,579.735107421875,1517.2179565429688,539.2086486816406
1648,486.0869598388672,579.4174346923828,1516.4752807617188,534.4003601074219
1649,487.1254577636719,579.8717041015625,1530.1267700195312,530.5624694824219
1650,487.52430725097656,579.6315155029297,1533.3190307617188,529.7207946777344
